"id","bin","behav","prop","var"
"4_3",4,"3",0.0316325294122625,"Step Length"
"4_3",5,"3",0.000118542232139119,"Step Length"
"4_3",1,"1",0.377285324691359,"Turning Angle"
"4_3",2,"1",0.0553166662246702,"Turning Angle"
"4_3",3,"1",0.0323978939210632,"Turning Angle"
"4_3",4,"1",0.0338221659911674,"Turning Angle"
"4_3",5,"1",0.0303444324877659,"Turning Angle"
"4_3",6,"1",0.0346730485157996,"Turning Angle"
"4_3",7,"1",0.0584119816168376,"Turning Angle"
"4_3",8,"1",0.377748486551337,"Turning Angle"
"4_3",1,"2",0.0113004031811004,"Turning Angle"
"4_3",2,"2",0.0159417679713545,"Turning Angle"
"4_3",3,"2",0.0453525484796588,"Turning Angle"
"4_3",4,"2",0.413123311596736,"Turning Angle"
"4_3",5,"2",0.432377485542686,"Turning Angle"
"4_3",6,"2",0.0506049873949108,"Turning Angle"
"4_3",7,"2",0.0223178048058936,"Turning Angle"
"4_3",8,"2",0.00898169102766042,"Turning Angle"
"4_3",1,"3",0.134319873112427,"Turning Angle"
"4_3",2,"3",0.129903336089568,"Turning Angle"
"4_3",3,"3",0.149566795465699,"Turning Angle"
"4_3",4,"3",0.111425554491514,"Turning Angle"
"4_3",5,"3",0.117839631958794,"Turning Angle"
"4_3",6,"3",0.123763734076663,"Turning Angle"
"4_3",7,"3",0.111800153096279,"Turning Angle"
"4_3",8,"3",0.121380921709055,"Turning Angle"
"5_3",1,"1",0.0420002529680898,"Step Length"
"5_3",2,"1",0.252710695910618,"Step Length"
"5_3",3,"1",0.577255906271744,"Step Length"
"5_3",4,"1",0.0984067764828621,"Step Length"
"5_3",5,"1",0.0296263683666864,"Step Length"
"5_3",1,"2",0.598206300878792,"Step Length"
"5_3",2,"2",0.362041136218342,"Step Length"
"5_3",3,"2",0.000260488297525662,"Step Length"
"5_3",4,"2",0.0154360485512144,"Step Length"
"5_3",5,"2",0.0240560260541267,"Step Length"
"5_3",1,"3",0.00024865128950804,"Step Length"
"5_3",2,"3",0.000175130348035672,"Step Length"
"5_3",3,"3",0.00789235165788181,"Step Length"
"5_3",4,"3",0.576010809958567,"Step Length"
"5_3",5,"3",0.415673056746007,"Step Length"
"5_3",1,"1",0.147040888213984,"Turning Angle"
"5_3",2,"1",0.109043771629936,"Turning Angle"
"5_3",3,"1",0.108987036854568,"Turning Angle"
"5_3",4,"1",0.138433273875424,"Turning Angle"
"5_3",5,"1",0.146669685217468,"Turning Angle"
"5_3",6,"1",0.111336416082473,"Turning Angle"
"5_3",7,"1",0.100833722738294,"Turning Angle"
"5_3",8,"1",0.137655205387854,"Turning Angle"
"5_3",1,"2",0.444312842892499,"Turning Angle"
"5_3",2,"2",0.0376690110540702,"Turning Angle"
"5_3",3,"2",0.00421726428476699,"Turning Angle"
"5_3",4,"2",0.00446729200101188,"Turning Angle"
"5_3",5,"2",0.0194724002400909,"Turning Angle"
"5_3",6,"2",0.00172582769910456,"Turning Angle"
"5_3",7,"2",0.0403025558365092,"Turning Angle"
"5_3",8,"2",0.447832805991947,"Turning Angle"
"5_3",1,"3",0.01132554708061,"Turning Angle"
"5_3",2,"3",0.0121850427500291,"Turning Angle"
"5_3",3,"3",0.0317287380513199,"Turning Angle"
"5_3",4,"3",0.439578133521213,"Turning Angle"
"5_3",5,"3",0.422405465276975,"Turning Angle"
"5_3",6,"3",0.0636527154128443,"Turning Angle"
"5_3",7,"3",0.011134648695189,"Turning Angle"
"5_3",8,"3",0.00798970921181985,"Turning Angle"
"1_4",1,"1",0.0464831279188484,"Step Length"
"1_4",2,"1",0.233053155703536,"Step Length"
"1_4",3,"1",0.57584069096875,"Step Length"
"1_4",4,"1",0.100273969245535,"Step Length"
"1_4",5,"1",0.0443490561633293,"Step Length"
"1_4",1,"2",0.536244388104976,"Step Length"
"1_4",2,"2",0.355782972544697,"Step Length"
"1_4",3,"2",0.0284895066148694,"Step Length"
"1_4",4,"2",0.0436459864909039,"Step Length"
"1_4",5,"2",0.0358371462445538,"Step Length"
"1_4",1,"3",0.000302591890239568,"Step Length"
"1_4",2,"3",3.9216508856e-05,"Step Length"
"1_4",3,"3",0.00533831147158305,"Step Length"
"1_4",4,"3",0.564732462406576,"Step Length"
"1_4",5,"3",0.429587417722745,"Step Length"
"1_4",1,"1",0.136056427627232,"Turning Angle"
"1_4",2,"1",0.108060146475971,"Turning Angle"
"1_4",3,"1",0.106934057122902,"Turning Angle"
"1_4",4,"1",0.147052690265055,"Turning Angle"
"1_4",5,"1",0.143763210479591,"Turning Angle"
"1_4",6,"1",0.108005773635465,"Turning Angle"
"1_4",7,"1",0.113646617844598,"Turning Angle"
"1_4",8,"1",0.136481076549185,"Turning Angle"
"1_4",1,"2",0.403113947227809,"Turning Angle"
"1_4",2,"2",0.0388685799475413,"Turning Angle"
"1_4",3,"2",0.0139666231235622,"Turning Angle"
"1_4",4,"2",0.0425524780877433,"Turning Angle"
"1_4",5,"2",0.0394712267888024,"Turning Angle"
"1_4",6,"2",0.0173510701247879,"Turning Angle"
"1_4",7,"2",0.0369333261314652,"Turning Angle"
"1_4",8,"2",0.407742748568289,"Turning Angle"
"1_4",1,"3",0.00117125025451234,"Turning Angle"
"1_4",2,"3",0.0236670456065882,"Turning Angle"
"1_4",3,"3",0.0457748782807116,"Turning Angle"
"1_4",4,"3",0.436379219144297,"Turning Angle"
"1_4",5,"3",0.432746475235903,"Turning Angle"
"1_4",6,"3",0.0410039806670497,"Turning Angle"
"1_4",7,"3",0.018090844354618,"Turning Angle"
"1_4",8,"3",0.00116630645632048,"Turning Angle"
"2_4",1,"1",0.438150003819154,"Step Length"
"2_4",2,"1",0.334803255716053,"Step Length"
"2_4",3,"1",0.127614879993143,"Step Length"
"2_4",4,"1",0.060277432829054,"Step Length"
"2_4",5,"1",0.0391544276425954,"Step Length"
"2_4",1,"2",0.000186543464172153,"Step Length"
"2_4",2,"2",0.218640344746716,"Step Length"
"2_4",3,"2",0.648745891315458,"Step Length"
"2_4",4,"2",0.0930318819561548,"Step Length"
"2_4",5,"2",0.0393953385174988,"Step Length"
"2_4",1,"3",0.000111569842091395,"Step Length"
"2_4",2,"3",5.86307794115653e-05,"Step Length"
"2_4",3,"3",0.00382444012031046,"Step Length"
"2_4",4,"3",0.568003166780683,"Step Length"
"2_4",5,"3",0.428002192477504,"Step Length"
"2_4",1,"1",0.346506338181145,"Turning Angle"
"2_4",2,"1",0.0532051976019765,"Turning Angle"
"2_4",3,"1",0.0336039977374841,"Turning Angle"
"2_4",4,"1",0.0651263915482778,"Turning Angle"
"2_4",5,"1",0.0634990092896878,"Turning Angle"
"2_4",6,"1",0.0326966928655721,"Turning Angle"
"2_4",7,"1",0.0526314445501316,"Turning Angle"
"2_4",8,"1",0.352730928225725,"Turning Angle"
"2_4",1,"2",0.110159165345587,"Turning Angle"
"2_4",2,"2",0.121117956746029,"Turning Angle"
"2_4",3,"2",0.124069861905298,"Turning Angle"
"2_4",4,"2",0.150676894926375,"Turning Angle"
"2_4",5,"2",0.151356513996549,"Turning Angle"
"2_4",6,"2",0.119911429632369,"Turning Angle"
"2_4",7,"2",0.118196506288344,"Turning Angle"
"2_4",8,"2",0.104511671159447,"Turning Angle"
"2_4",1,"3",0.00186893656535457,"Turning Angle"
"2_4",2,"3",0.0102395955387685,"Turning Angle"
"2_4",3,"3",0.0424800754379289,"Turning Angle"
"2_4",4,"3",0.441529250582463,"Turning Angle"
"2_4",5,"3",0.435940129863635,"Turning Angle"
"2_4",6,"3",0.0502801756853978,"Turning Angle"
"2_4",7,"3",0.0155167236318155,"Turning Angle"
"2_4",8,"3",0.00214511269463756,"Turning Angle"
"3_4",1,"1",0.0526256438320305,"Step Length"
"3_4",2,"1",0.241284201156061,"Step Length"
"3_4",3,"1",0.567142878328309,"Step Length"
"3_4",4,"1",0.100584401567495,"Step Length"
"3_4",5,"1",0.0383628751161044,"Step Length"
"3_4",1,"2",0.588342876823913,"Step Length"
"3_4",2,"2",0.370209533974448,"Step Length"
"3_4",3,"2",0.00046708629848638,"Step Length"
"3_4",4,"2",0.0192229101201151,"Step Length"
"3_4",5,"2",0.0217575927830379,"Step Length"
"3_4",1,"3",0.000495383506940905,"Step Length"
"3_4",2,"3",6.81374549793893e-05,"Step Length"
"3_4",3,"3",0.000225594528680267,"Step Length"
"3_4",4,"3",0.578742057112738,"Step Length"
"3_4",5,"3",0.420468827396662,"Step Length"
"3_4",1,"1",0.139779822340389,"Turning Angle"
"3_4",2,"1",0.108838531302452,"Turning Angle"
"3_4",3,"1",0.108481907314819,"Turning Angle"
"3_4",4,"1",0.145204301439219,"Turning Angle"
"3_4",5,"1",0.14003248294134,"Turning Angle"
"3_4",6,"1",0.108054194649328,"Turning Angle"
"3_4",7,"1",0.111143755279017,"Turning Angle"
"3_4",8,"1",0.138465004733437,"Turning Angle"
"3_4",1,"2",0.44172772033413,"Turning Angle"
"3_4",2,"2",0.0325558748682846,"Turning Angle"
"3_4",3,"2",0.00339383762473512,"Turning Angle"
"3_4",4,"2",0.0138097830040339,"Turning Angle"
"3_4",5,"2",0.020819429309593,"Turning Angle"
"3_4",6,"2",0.00751845356203755,"Turning Angle"
"3_4",7,"2",0.040143779438909,"Turning Angle"
"3_4",8,"2",0.440031121858277,"Turning Angle"
"3_4",1,"3",0.00333986717468317,"Turning Angle"
"3_4",2,"3",0.0167775444762436,"Turning Angle"
"3_4",3,"3",0.051600912241886,"Turning Angle"
"3_4",4,"3",0.430710588939194,"Turning Angle"
"3_4",5,"3",0.42934507610883,"Turning Angle"
"3_4",6,"3",0.0413754040823706,"Turning Angle"
"3_4",7,"3",0.0167692555807839,"Turning Angle"
"3_4",8,"3",0.0100813513960081,"Turning Angle"
"4_4",1,"1",0.0550235542713149,"Step Length"
"4_4",2,"1",0.247251450951062,"Step Length"
"4_4",3,"1",0.567507973489213,"Step Length"
"4_4",4,"1",0.0931236359205353,"Step Length"
"4_4",5,"1",0.0370933853678749,"Step Length"
"4_4",1,"2",0.0450634833652702,"Step Length"
"4_4",2,"2",0.0199662326268276,"Step Length"
"4_4",3,"2",0.00728286045471358,"Step Length"
"4_4",4,"2",0.534219325556013,"Step Length"
"4_4",5,"2",0.393468097997175,"Step Length"
"4_4",1,"3",0.6163998117439,"Step Length"
"4_4",2,"3",0.382394499202241,"Step Length"
"4_4",3,"3",0.000110196741742216,"Step Length"
"4_4",4,"3",6.0757728419577e-05,"Step Length"
"4_4",5,"3",0.00103473458369771,"Step Length"
"4_4",1,"1",0.138538219310871,"Turning Angle"
"4_4",2,"1",0.10807934245475,"Turning Angle"
"4_4",3,"1",0.109814171568827,"Turning Angle"
"4_4",4,"1",0.141066707580249,"Turning Angle"
"4_4",5,"1",0.137373763135785,"Turning Angle"
"4_4",6,"1",0.102938665505103,"Turning Angle"
"4_4",7,"1",0.113328044830127,"Turning Angle"
"4_4",8,"1",0.148861085614289,"Turning Angle"
"4_4",1,"2",0.0399724049114695,"Turning Angle"
"4_4",2,"2",0.0230425316976021,"Turning Angle"
"4_4",3,"2",0.0456270165561965,"Turning Angle"
"4_4",4,"2",0.39060952050543,"Turning Angle"
"4_4",5,"2",0.396210615611372,"Turning Angle"
"4_4",6,"2",0.0422770874353799,"Turning Angle"
"4_4",7,"2",0.0221817989817322,"Turning Angle"
"4_4",8,"2",0.0400790243008183,"Turning Angle"
"4_4",1,"3",0.456124822508253,"Turning Angle"
"4_4",2,"3",0.0439916569049137,"Turning Angle"
"4_4",3,"3",0.0103802862160154,"Turning Angle"
"4_4",4,"3",0.000136513748679832,"Turning Angle"
"4_4",5,"3",0.000822847900914968,"Turning Angle"
"4_4",6,"3",0.0126962707096083,"Turning Angle"
"4_4",7,"3",0.04086174957016,"Turning Angle"
"4_4",8,"3",0.434985852441454,"Turning Angle"
"5_4",1,"1",0.0430267746492323,"Step Length"
"5_4",2,"1",0.0537581992730068,"Step Length"
"5_4",3,"1",0.091209033274864,"Step Length"
"5_4",4,"1",0.465138350716496,"Step Length"
"5_4",5,"1",0.346867642086401,"Step Length"
"5_4",1,"2",0.49509861641148,"Step Length"
"5_4",2,"2",0.374258860902648,"Step Length"
"5_4",3,"2",0.129983838308441,"Step Length"
"5_4",4,"2",0.000540249122031617,"Step Length"
"5_4",5,"2",0.000118435255399783,"Step Length"
"5_4",1,"3",3.95789390022865e-05,"Step Length"
"5_4",2,"3",0.246923980905297,"Step Length"
"5_4",3,"3",0.699605090517764,"Step Length"
"5_4",4,"3",0.0531877808994166,"Step Length"
"5_4",5,"3",0.00024356873851998,"Step Length"
"5_4",1,"1",0.0562153677625176,"Turning Angle"
"5_4",2,"1",0.032837571951403,"Turning Angle"
"5_4",3,"1",0.0518307573128397,"Turning Angle"
"5_4",4,"1",0.352853305192933,"Turning Angle"
"5_4",5,"1",0.36532079308082,"Turning Angle"
"5_4",6,"1",0.0497582783707218,"Turning Angle"
"5_4",7,"1",0.0338957149845955,"Turning Angle"
"5_4",8,"1",0.0572882113441694,"Turning Angle"
"5_4",1,"2",0.39441656651485,"Turning Angle"
"5_4",2,"2",0.057000926751892,"Turning Angle"
"5_4",3,"2",0.0283442697363601,"Turning Angle"
"5_4",4,"2",0.0254172465356626,"Turning Angle"
"5_4",5,"2",0.0186489761603732,"Turning Angle"
"5_4",6,"2",0.0318673541430298,"Turning Angle"
"5_4",7,"2",0.0559241633953612,"Turning Angle"
"5_4",8,"2",0.388380496762471,"Turning Angle"
"5_4",1,"3",0.130976742260165,"Turning Angle"
"5_4",2,"3",0.119970362714788,"Turning Angle"
"5_4",3,"3",0.133066896755289,"Turning Angle"
"5_4",4,"3",0.124629262117374,"Turning Angle"
"5_4",5,"3",0.117369665748543,"Turning Angle"
"5_4",6,"3",0.133526278270515,"Turning Angle"
"5_4",7,"3",0.124172224660602,"Turning Angle"
"5_4",8,"3",0.116288567472724,"Turning Angle"
